id,glon,glat
4938,305.64,21.61
4939,305.13,10.7
4940,305.47,14.34
4941,305.97,21.19
4942,305.49,12.89
4943,104.46,80.81
4944,304.94,2.95
4945,114.85,71.63
4946,333.39,83.13
4947,306.44,26.91
4948,64.11,86.23
4949,340.64,84.36
4950,121.57,44.07
4951,305.37,9.34
4952,304.67,-2.49
4953,119.88,55.
4954,41.94,86.47
4955,309.5,51.92
4956,40.56,86.32
4957,310.07,53.65
4958,308.19,39.57
4959,310.25,53.08
4960,317.53,72.39
4961,310.31,52.28
4962,326.33,78.88
4963,311.42,57.03
4964,103.61,79.01
4965,305.95,10.19
4966,304.69,-7.14
4967,105.55,77.97
4968,327.96,79.49
4969,327.96,79.49
4970,306.83,20.49
4971,105.17,77.98
4972,305.23,-0.52
4973,306.77,19.35
4974,119.22,54.77
4975,305.55,2.85
4976,304.12,-15.63
4977,305.09,-3.44
4978,308.53,36.1
4979,307.43,24.89
4980,305.63,2.94
4981,310.12,46.39
4982,307.12,20.
4983,43.33,85.4
4984,2.47,84.52
4985,306.48,12.02
4986,321.61,73.66
4987,334.19,80.31
4988,305.89,4.06
4989,305.87,3.64
4990,310.15,43.74
4991,307.29,19.54
4992,334.87,80.22
4993,305.18,-5.13
4994,305.03,-6.9
4995,310.21,42.62
4996,306.86,13.74
4997,104.83,76.18
4998,322.99,73.3
4999,308.26,26.26
5000,305.59,-2.4
5001,310.77,42.56
5002,305.47,-4.04
5003,120.66,44.23
5004,104.57,75.4
5005,315.84,60.85
5006,309.26,31.05
5007,339.43,80.12
5008,307.82,18.65
5009,121.85,36.61
5010,342.33,80.67
5011,322.8,71.31
5012,305.11,-9.28
5013,328.35,75.26
5014,316.69,61.5
5015,320.14,67.46
5016,307.25,11.36
5017,102.73,75.52
5018,119.46,48.55
5019,311.88,44.1
5020,311.1,39.26
5021,319.73,65.66
5022,84.77,80.93
5023,111.85,66.87
5024,306.6,2.89
5025,88.19,80.06
5026,307.41,9.87
5027,307.08,6.83
5028,309.42,25.79
5029,308.17,15.69
5030,305.37,-9.42
5031,320.32,64.82
5032,100.09,75.67
5033,312.61,42.82
5034,306.7,1.67
5035,306.71,1.65
5036,307.73,10.4
5037,320.35,63.93
5038,308.36,14.6
5039,308.31,13.98
5040,322.72,66.84
5041,306.42,-1.88
5042,305.17,-12.16
5043,310.53,29.21
5044,313.5,44.49
5045,104.7,72.12
5046,308.29,12.71
5047,317.64,57.03
5048,306.56,-1.85
5049,305.8,-7.95
5050,318.08,56.73
5051,305.34,-11.99
5052,90.25,77.95
5053,332.35,73.39
5054,113.11,61.58
5055,113.11,61.58
5056,316.11,50.84
5057,11.48,81.73
5058,310.14,22.63
5059,320.78,60.47
5060,310.04,20.88
5061,308.91,13.31
5062,112.77,61.47
5063,308.92,13.07
5064,316.18,49.25
5065,310.31,22.2
5066,306.19,-6.99
5067,105.14,69.88
5068,315.45,46.02
5069,306.95,-2.1
5070,116.41,53.43
5071,308.99,11.26
5072,337.69,74.11
5073,119.27,44.49
5074,116.77,51.96
5075,116.75,51.98
5076,110.49,63.49
5077,95.99,74.4
5078,322.16,60.09
5079,108.77,65.52
5080,314.22,38.75
5081,333.33,71.42
5082,305.25,-14.88
5083,108.68,65.36
5084,303.91,-23.01
5085,114.52,56.57
5086,329.33,68.05
5087,328.11,66.98
5088,320.03,55.1
5089,311.22,22.83
5090,313.6,33.93
5091,120.71,38.33
5092,311.62,23.79
5093,307.27,-3.12
5094,316.15,43.1
5095,320.78,55.21
5096,96.97,72.96
5097,313.74,33.31
5098,313.54,32.46
5099,317.47,46.34
5100,319.44,51.37
5101,320.76,54.23
5102,18.61,80.28
5103,310.29,13.98
5104,313.24,28.69
5105,328.27,64.41
5106,318.87,48.32
5107,325.25,60.39
5108,88.07,75.29
5109,110.49,60.74
5110,83.33,76.41
5111,322.71,55.77
5112,104.99,66.59
5113,308.33,0.7
5114,336.59,70.14
5115,305.94,-13.09
5116,98.48,70.79
5117,313.47,27.47
5118,311.52,17.97
5119,306.91,-7.94
5120,315.38,35.28
5121,311.13,15.71
5122,309.03,3.9
5123,21.68,79.45
5124,309.26,4.67
5125,306.94,-8.3
5126,104.68,66.01
5127,78.96,76.61
5128,315.08,32.19
5129,345.58,73.18
5130,308.14,-2.2
5131,119.65,40.3
5132,310.19,8.72
5133,105.56,64.82
5134,310.89,12.17
5135,312.92,22.19
5136,312.88,21.88
5137,356.46,75.91
5138,339.9,70.08
5139,117.72,45.42
5140,309.46,3.44
5141,310.25,7.6
5142,107.04,62.7
5143,55.83,78.65
5144,3.08,76.64
5145,40.68,79.06
5146,317.55,38.
5147,314.8,28.11
5148,104.46,64.82
5149,13.26,77.84
5150,323.42,52.16
5151,309.98,5.4
5152,311.19,11.25
5153,110.18,58.69
5154,108.18,61.01
5155,313.2,20.44
5156,337.96,67.74
5157,313.2,19.76
5158,311.35,10.99
5159,332.78,63.38
5160,90.49,72.09
5161,71.71,76.51
5162,114.42,51.47
5163,326.12,54.99
5164,15.32,77.35
5165,321.03,44.82
5166,317.81,35.83
5167,317.84,35.18
5168,315.86,28.46
5169,104.91,63.19
5170,321.56,45.14
5171,309.3,-0.41
5172,311.63,10.5
5173,323.16,48.29
5174,315.28,25.29
5175,312.02,11.63
5176,312.04,11.55
5177,107.97,59.66
5178,324.99,50.76
5179,87.52,72.06
5180,81.11,73.84
5181,321.28,43.01
5182,29.48,77.55
5183,337.86,65.38
5184,119.56,38.73
5185,358.95,73.88
5186,80.9,73.71
5187,106.38,60.89
5188,305.09,-20.06
5189,315.87,25.72
5190,314.41,19.89
5191,100.69,65.32
5192,316.32,26.91
5193,314.24,19.12
5194,308.23,-7.15
5195,54.35,76.88
5196,321.93,42.57
5197,318.07,32.06
5198,315.03,21.58
5199,82.66,72.77
5200,355.81,72.4
5201,12.25,75.49
5202,321.42,40.84
5203,121.01,34.18
5204,74.14,74.42
5205,338.54,64.21
5206,313.53,14.73
5207,312.14,8.97
5208,316.24,24.88
5209,319.96,36.49
5210,317.28,28.19
5211,317.28,28.19
5212,317.74,29.5
5213,111.06,54.27
5214,67.5,75.13
5215,67.1,75.16
5216,108.83,56.94
5217,312.25,8.37
5218,308.92,-5.52
5219,66.1,75.14
5220,349.54,69.32
5221,317.93,29.14
5222,316.88,25.52
5223,313.84,14.42
5224,317.06,25.84
5225,3.3,73.05
5226,112.77,51.21
5227,114.79,47.86
5228,319.27,32.3
5229,42.88,76.28
5230,312.77,9.49
5231,314.07,14.19
5232,333.47,57.57
5233,328.8,51.59
5234,312.44,7.54
5235,5.3,73.03
5236,312.32,6.98
5237,318.73,29.61
5238,103.76,61.01
5239,314.39,14.83
5240,306.44,-16.19
5241,310.19,-1.75
5242,309.74,-3.82
5243,355.12,70.09
5244,336.53,59.61
5245,56.03,75.11
5246,322.14,37.37
5247,38.12,75.54
5248,315.98,19.07
5249,315.29,16.45
5250,321.66,35.45
5251,313.86,11.06
5252,311.06,0.3
5253,309.85,-4.33
5254,357.75,69.98
5255,17.02,73.78
5256,109.61,53.9
5257,322.04,35.31
5258,333.84,55.17
5259,317.12,20.72
5260,315.6,15.53
5261,307.22,-14.54
5262,348.38,65.4
5263,37.9,74.51
5264,339.22,59.38
5265,321.7,32.84
5266,312.87,5.26
5267,311.77,1.25
5268,320.29,28.76
5269,317.16,19.45
5270,350.17,65.8
5271,90.56,66.67
5272,324.15,37.45
5273,352.46,66.45
5274,347.39,64.
5275,343.99,61.85
5276,334.07,53.03
5277,327.95,44.32
5278,313.63,6.65
5279,308.,-12.75
5280,98.11,62.57
5281,312.26,1.79
5282,113.63,47.16
5283,341.25,59.61
5284,327.46,42.99
5285,317.73,19.54
5286,317.15,17.71
5287,323.,33.25
5288,319.46,24.08
5289,311.46,-1.62
5290,332.12,49.24
5291,110.52,50.96
5292,312.7,2.12
5293,309.55,-8.46
5294,317.52,17.2
5295,309.77,-7.91
5296,315.12,9.51
5297,314.58,7.65
5298,332.2,48.08
5299,85.26,67.26
5300,94.58,63.23
5301,329.16,42.49
5302,105.75,55.14
5303,306.43,-18.73
5304,30.82,72.18
5305,116.34,41.55
5306,307.57,-15.57
5307,342.99,57.87
5308,314.98,7.28
5309,325.54,34.93
5310,54.36,71.95
5311,314.73,6.35
5312,324.34,32.21
5313,344.43,58.61
5314,324.74,32.77
5315,333.51,47.7
5316,314.13,3.96
5317,341.52,55.74
5318,319.14,18.4
5319,315.33,7.33
5320,311.26,-5.1
5321,117.67,38.78
5322,337.22,51.32
5323,0.78,66.03
5324,324.02,30.14
5325,318.2,15.36
5326,313.42,1.21
5327,305.94,-20.53
5328,96.46,60.92
5329,96.46,60.91
5330,356.,64.
5331,346.51,58.96
5332,329.44,40.31
5333,21.95,70.38
5334,112.88,46.09
5335,78.52,67.73
5336,306.93,-17.95
5337,322.67,26.36
5338,337.75,51.07
5339,305.68,-21.31
5340,15.14,69.11
5341,337.36,50.49
5342,340.32,53.39
5343,14.49,68.9
5344,329.69,39.8
5345,97.,60.16
5346,17.7,69.32
5347,73.94,68.33
5348,323.14,26.22
5349,313.35,-0.2
5350,95.23,60.96
5351,86.97,64.67
5352,6.61,66.76
5353,337.18,49.49
5354,318.48,14.14
5355,330.06,39.52
5356,326.53,33.01
5357,321.83,22.62
5358,315.05,4.38
5359,333.4,44.25
5360,94.87,60.88
5361,62.73,69.76
5362,319.69,16.91
5363,89.83,63.2
5364,319.01,14.88
5365,2.76,65.08
5366,342.25,53.74
5367,321.72,21.71
5368,344.97,55.88
5369,70.98,68.36
5370,9.59,66.86
5371,314.64,2.33
5372,99.05,58.02
5373,70.85,68.19
5374,47.84,70.32
5375,318.2,11.83
5376,323.33,24.46
5377,317.43,9.5
5378,321.57,20.02
5379,311.48,-6.89
5380,316.64,7.22
5381,326.6,30.87
5382,312.26,-5.02
5383,335.82,45.2
5384,347.17,56.02
5385,356.56,61.33
5386,356.56,61.33
5387,33.14,69.39
5388,356.48,61.08
5389,308.6,-14.95
5390,328.45,33.4
5391,312.52,-4.75
5392,353.1,59.33
5393,336.23,45.09
5394,356.35,60.92
5395,319.92,14.5
5396,319.87,14.35
5397,331.22,37.68
5398,321.06,17.19
5399,327.67,31.45
5400,322.14,19.41
5401,319.75,13.59
5402,68.67,67.34
5403,315.11,1.35
5404,93.84,59.65
5405,18.06,66.82
5406,341.39,49.45
5407,326.95,28.83
5408,312.2,-6.66
5409,345.22,52.51
5410,341.13,48.62
5411,74.26,65.88
5412,320.55,14.15
5413,318.95,10.25
5414,41.69,68.52
5415,41.69,68.51
5416,62.79,67.57
5417,322.51,18.21
5418,348.95,54.66
5419,323.38,20.01
5420,90.16,60.64
5421,316.44,3.31
5422,51.15,68.13
5423,75.46,65.16
5424,353.97,57.44
5425,318.93,9.25
5426,317.3,5.
5427,318.19,7.14
5428,327.47,27.27
5429,47.29,67.8
5430,115.39,39.99
5431,322.56,16.83
5432,315.57,0.28
5433,37.58,67.54
5434,26.51,66.57
5435,67.26,66.17
5436,105.61,50.47
5437,102.58,52.76
5438,333.37,36.25
5439,323.05,17.25
5440,322.77,16.67
5441,63.89,66.37
5442,96.99,56.34
5443,312.69,-7.1
5444,321.2,12.87
5445,52.82,67.13
5446,324.04,18.93
5447,45.62,67.2
5448,62.91,66.22
5449,323.84,18.35
5450,321.41,12.9
5451,98.69,54.95
5452,88.15,60.21
5453,320.13,9.86
5454,29.44,66.05
5455,339.35,42.97
5456,324.76,19.51
5457,321.52,12.36
5458,320.52,10.1
5459,315.78,-0.71
5460,315.78,-0.71
5461,317.63,3.29
5462,18.81,63.9
5463,314.34,-4.59
5464,77.43,62.89
5465,316.91,1.23
5466,326.5,21.67
5467,94.17,56.73
5468,78.76,62.42
5469,321.61,11.44
5470,308.49,-17.45
5471,325.9,20.1
5472,27.15,64.75
5473,10.34,61.1
5474,329.23,26.24
5475,15.64,62.54
5476,15.64,62.54
5477,10.8,61.12
5478,10.8,61.12
5479,117.41,36.35
5480,2.05,57.76
5481,7.46,59.86
5482,315.5,-2.81
5483,25.53,64.15
5484,332.75,31.32
5485,327.48,22.29
5486,317.32,1.19
5487,346.55,47.54
5488,318.57,3.78
5489,327.73,22.15
5490,38.,65.06
5491,304.24,-25.68
5492,102.09,51.16
5493,70.09,63.3
5494,322.3,11.06
5495,320.2,6.57
5496,351.32,50.45
5497,333.13,30.63
5498,320.31,6.72
5499,334.5,32.6
5500,314.22,-6.33
5501,353.72,51.97
5502,17.74,61.82
5503,339.48,39.15
5504,335.73,34.29
5505,39.38,64.78
5506,39.38,64.78
5507,21.51,62.6
5508,326.62,19.2
5509,324.22,14.46
5510,52.83,64.79
5511,355.28,52.68
5512,14.55,60.79
5513,335.89,34.03
5514,333.34,30.32
5515,318.61,2.58
5516,333.15,29.87
5517,332.88,29.36
5518,341.92,41.05
5519,327.72,20.53
5520,311.56,-12.39
5521,334.59,31.28
5522,353.,50.25
5523,341.3,39.78
5524,33.54,63.58
5525,306.84,-21.37
5526,332.65,27.97
5527,315.83,-4.01
5528,324.9,14.11
5529,63.78,63.12
5530,340.31,38.07
5531,340.33,38.01
5532,43.16,63.83
5533,79.98,59.97
5534,32.76,63.06
5535,352.08,48.82
5536,354.23,50.31
5537,88.43,57.1
5538,84.29,58.58
5539,315.03,-6.06
5540,310.14,-15.6
5541,62.48,62.99
5542,331.67,25.45
5543,327.93,19.11
5544,23.09,61.36
5545,307.03,-21.25
5546,317.82,-0.88
5547,310.01,-16.09
5548,335.49,30.35
5549,330.61,22.87
5550,17.22,59.51
5551,316.71,-3.31
5552,98.56,51.78
5553,23.55,60.93
5554,344.34,40.88
5555,311.08,-14.23
5556,321.28,5.56
5557,306.17,-22.82
5558,330.53,22.27
5559,323.63,9.9
5560,322.01,6.71
5561,327.79,17.34
5562,331.34,23.25
5563,112.65,40.5
5564,345.35,40.92
5565,333.44,26.16
5566,323.4,8.91
5567,15.69,58.32
5568,338.24,32.7
5569,51.36,62.57
5570,351.73,46.27
5571,326.25,13.91
5572,327.89,16.72
5573,356.13,49.22
5574,28.8,60.93
5575,19.22,59.
5576,326.87,14.75
5577,334.61,27.28
5578,345.93,40.9
5579,329.05,18.43
5580,326.39,13.81
5581,84.65,57.17
5582,346.11,40.8
5583,351.56,45.51
5584,2.14,52.07
5585,329.31,18.08
5586,348.87,42.51
5587,331.45,21.19
5588,65.66,60.77
5589,104.87,46.53
5590,354.4,46.72
5591,335.1,26.53
5592,30.28,60.22
5593,316.91,-4.84
5594,357.28,48.48
5595,332.6,22.54
5596,118.49,33.56
5597,80.19,57.71
5598,313.13,-11.77
5599,354.49,46.28
5600,36.25,60.66
5601,0.07,49.79
5602,67.62,60.04
5603,337.22,28.62
5604,328.45,15.32
5605,325.33,9.93
5606,325.33,9.93
5607,328.44,15.08
5608,98.26,50.23
5609,57.21,60.85
5610,4.51,51.74
5611,316.58,-6.09
5612,75.33,58.43
5613,55.89,60.82
5614,337.27,27.98
5615,331.19,19.1
5616,40.32,60.47
5617,324.63,7.97
5618,80.36,57.06
5619,334.3,23.6
5620,339.86,30.99
5621,315.8,-7.73
5622,344.,35.62
5623,317.55,-4.76
5624,329.18,15.22
5625,328.04,13.22
5626,326.8,11.13
5627,80.95,56.6
5628,313.03,-12.73
5629,104.18,46.09
5630,59.53,59.98
5631,5.39,51.04
5632,318.81,-2.92
5633,24.65,57.61
5634,36.45,59.48
5635,90.43,53.21
5636,330.48,16.55
5637,321.96,2.27
5638,39.31,59.5
5639,16.44,55.04
5640,37.03,59.24
5641,337.87,26.96
5642,327.22,10.88
5643,327.21,10.89
5644,314.6,-10.52
5645,318.87,-3.34
5646,325.46,7.89
5647,325.46,7.88
5648,83.57,55.29
5649,323.76,4.98
5650,325.81,8.29
5651,327.83,11.43
5652,342.69,32.
5653,332.53,18.51
5654,26.32,56.76
5655,340.01,28.47
5656,343.03,31.96
5657,339.19,27.38
5658,338.69,26.61
5659,26.94,56.71
5660,335.5,22.15
5661,319.68,-2.84
5662,344.68,33.26
5663,326.37,8.11
5664,319.69,-2.91
5665,33.56,57.66
5666,318.35,-5.2
5667,329.98,13.66
5668,328.9,11.97
5669,355.07,42.4
5670,320.89,-1.12
5671,315.71,-9.55
5672,105.37,44.3
5673,62.59,58.32
5674,50.19,58.74
5675,6.46,49.21
5676,45.16,58.52
5677,69.7,57.34
5678,341.76,29.34
5679,1.32,46.23
5680,320.13,-2.64
5681,53.12,58.43
5682,330.56,13.81
5683,326.86,8.05
5684,316.51,-8.63
5685,352.02,39.23
5686,336.96,22.88
5687,330.85,13.95
5688,336.46,21.91
5689,333.07,16.96
5690,1.02,45.19
5691,104.58,44.33
5692,29.93,55.89
5693,106.15,43.21
5694,3.68,46.46
5695,331.32,13.82
5696,331.3,13.71
5697,332.75,15.81
5698,327.34,7.67
5699,327.1,7.37
5700,320.49,-3.07
5701,345.78,32.01
5702,51.58,57.6
5703,347.81,33.98
5704,321.25,-1.96
5705,333.96,17.39
5706,359.53,43.45
5707,356.23,41.06
5708,329.23,10.32
5709,46.21,57.33
5710,2.9,45.45
5711,37.83,56.43
5712,333.84,16.75
5713,316.49,-9.61
5714,108.72,41.04
5715,84.96,52.77
5716,73.01,55.55
5717,18.09,51.83
5718,52.36,57.12
5719,332.42,14.23
5720,351.02,35.9
5721,1.64,43.82
5722,333.39,15.45
5723,352.84,37.34
5724,333.09,14.96
5725,318.75,-6.57
5726,64.43,56.36
5727,47.54,56.73
5728,47.54,56.73
5729,307.02,-23.02
5730,313.85,-14.01
5731,97.98,47.09
5732,74.08,54.73
5733,60.39,56.31
5734,60.34,56.31
5735,108.46,40.84
5736,334.6,16.34
5737,99.48,46.3
5738,326.14,4.06
5739,22.86,52.36
5740,29.13,53.87
5741,54.89,56.16
5742,329.05,7.97
5743,348.46,31.96
5744,93.97,48.63
5745,38.63,55.02
5746,5.82,44.67
5747,45.59,55.61
5748,87.2,50.95
5749,345.9,28.57
5750,349.05,31.66
5751,334.26,14.29
5752,76.76,53.35
5753,337.81,18.91
5754,97.74,46.48
5755,95.79,47.38
5756,346.54,28.82
5757,311.39,-17.9
5758,14.34,48.02
5759,88.57,50.09
5760,49.5,55.25
5761,59.18,55.18
5762,347.09,29.06
5763,66.11,54.58
5764,349.32,31.11
5765,343.69,25.31
5766,318.88,-7.98
5767,333.69,12.9
5768,97.36,46.42
5769,58.83,55.02
5770,24.8,51.22
5771,318.49,-8.57
5772,3.49,41.94
5773,334.18,13.44
5774,66.17,54.41
5775,341.5,22.35
5776,333.19,11.89
5777,355.24,35.79
5778,49.69,54.71
5779,359.28,38.75
5780,356.08,36.36
5781,331.02,8.76
5782,314.34,-14.44
5783,26.64,51.26
5784,331.4,9.18
5785,99.67,45.05
5786,312.72,-16.56
5787,351.51,32.2
5788,17.59,48.19
5789,17.59,48.19
5790,338.43,18.19
5791,6.98,43.28
5792,316.36,-11.89
5793,41.87,53.77
5794,341.89,21.94
5795,27.65,51.08
5796,18.74,48.3
5797,332.78,10.44
5798,326.99,2.5
5799,4.89,41.63
5800,62.81,54.03
5801,343.25,23.31
5802,17.21,47.57
5803,322.63,-3.64
5804,25.54,50.29
5805,334.96,13.1
5806,345.55,25.65
5807,335.01,13.11
5808,61.71,53.99
5809,342.06,21.72
5810,347.21,27.17
5811,86.16,49.85
5812,341.06,20.45
5813,47.47,53.75
5814,348.63,28.35
5815,357.31,35.87
5816,357.32,35.87
5817,83.44,50.49
5818,87.08,49.45
5819,345.84,25.41
5820,338.19,16.69
5821,330.05,6.01
5822,340.38,19.12
5823,64.95,53.37
5824,345.53,24.77
5825,331.96,8.44
5826,112.85,36.46
5827,55.41,53.58
5828,86.76,49.3
5829,115.6,34.31
5830,75.32,51.93
5831,20.52,47.74
5832,329.21,4.45
5833,58.7,53.41
5834,58.7,53.41
5835,80.8,50.74
5836,322.79,-4.25
5837,336.71,13.97
5838,348.94,27.58
5839,338.48,16.08
5840,26.07,49.26
5841,91.21,47.56
5842,31.42,50.45
5843,21.83,47.75
5844,104.68,41.46
5845,29.69,49.96
5846,334.19,10.32
5847,352.91,30.68
5848,352.52,30.13
5849,41.74,51.92
5850,23.15,47.81
5851,319.94,-8.58
5852,319.94,-8.58
5853,9.7,41.97
5854,14.2,44.08
5855,51.87,52.44
5856,343.6,20.69
5857,83.25,49.42
5858,28.33,48.91
5859,13.27,43.32
5860,339.17,15.58
5861,8.25,40.69
5862,335.68,11.23
5863,5.53,38.99
5864,337.17,12.99
5865,328.16,1.52
5866,1.43,36.14
5867,25.98,47.87
5868,15.7,44.1
5869,327.83,0.8
5870,24.38,47.09
5871,330.51,4.16
5872,332.77,6.86
5873,326.79,-0.73
5874,24.09,46.75
5875,4.08,37.18
5876,320.54,-8.69
5877,50.7,51.53
5878,87.27,47.72
5879,30.1,48.33
5880,45.05,50.98
5881,4.59,37.29
5882,331.88,5.44
5883,340.57,15.82
5884,322.22,-6.76
5885,346.1,21.71
5886,96.42,44.46
5887,87.05,47.62
5888,10.54,40.5
5889,41.88,50.37
5890,329.8,2.54
5891,318.47,-11.48
5892,13.15,41.66
5893,343.36,18.46
5894,26.23,46.76
5895,5.25,37.18
5896,355.27,29.89
5897,321.85,-7.52
5898,323.56,-5.45
5899,34.44,48.7
5900,323.99,-5.06
5901,57.02,51.04
5902,350.72,25.38
5903,112.68,35.66
5904,346.88,21.61
5905,323.85,-5.34
5906,347.51,22.15
5907,347.93,22.55
5908,353.54,27.72
5909,29.61,47.13
5910,345.57,20.
5911,24.07,45.4
5912,347.12,21.51
5913,27.89,46.49
5914,67.68,50.33
5915,351.65,25.66
5916,343.07,17.09
5917,346.52,20.64
5918,337.19,10.42
5919,18.57,42.96
5920,321.11,-9.01
5921,331.9,3.99
5922,87.29,46.84
5923,342.7,16.47
5924,33.84,47.76
5925,341.3,14.75
5926,341.3,14.75
5927,355.92,28.9
5928,344.63,18.27
5929,339.85,13.03
5930,355.62,28.55
5931,31.61,46.96
5932,68.68,49.87
5933,27.75,45.71
5934,350.88,24.09
5935,339.14,11.89
5936,60.6,50.1
5937,328.43,-0.76
5938,67.77,49.78
5939,322.13,-8.22
5940,26.21,45.02
5941,356.39,28.63
5942,348.12,21.2
5943,336.44,8.58
5944,347.22,20.23
5945,337.23,9.34
5946,328.2,-1.29
5947,43.65,48.78
5948,338.77,11.01
5949,91.08,45.17
5950,63.29,49.68
5951,323.1,-7.43
5952,337.51,9.39
5953,350.1,22.49
5954,354.92,26.72
5955,316.51,-14.88
5956,343.46,15.66
5957,58.57,49.49
5958,42.37,48.16
5959,2.,32.
5960,85.41,46.5
5961,326.35,-3.92
5962,331.97,2.52
5963,14.86,39.52
5964,78.49,47.77
5965,345.65,17.47
5966,31.2,45.44
5967,339.12,10.43
5968,53.51,48.92
5969,348.17,19.7
5970,343.74,15.25
5971,48.3,48.46
5972,38.14,46.78
5973,349.12,20.42
5974,343.,14.26
5975,339.81,10.81
5976,15.97,39.2
5977,0.02,29.42
5978,0.02,29.42
5979,327.8,-3.09
5980,335.09,5.17
5981,82.59,46.48
5982,72.69,47.98
5983,58.57,48.61
5984,353.19,23.6
5985,353.2,23.6
5986,90.18,44.58
5987,340.83,11.32
5988,350.35,20.85
5989,4.86,32.37
5990,5.05,32.41
5991,340.97,11.27
5992,19.77,40.35
5993,352.75,22.77
5994,326.81,-4.55
5995,91.19,44.11
5996,358.18,27.16
5997,352.7,22.54
5998,349.99,19.97
5999,339.52,9.38
6000,339.53,9.38
6001,348.63,18.62
6002,359.41,27.93
6003,350.73,20.37
6004,22.16,40.77
6005,37.26,45.38
6006,344.22,13.91
6007,343.63,13.22
6008,31.02,43.64
6009,31.03,43.64
6010,20.71,39.95
6011,15.17,37.28
6012,355.15,23.82
6013,31.31,43.54
6014,18.4,38.75
6015,338.51,7.55
6016,8.28,33.24
6017,346.81,15.99
6018,58.39,47.47
6019,328.86,-3.19
6020,312.42,-19.89
6021,312.44,-19.88
6022,330.13,-1.82
6023,70.85,47.11
6024,329.49,-2.53
6025,101.15,40.09
6026,354.61,22.71
6027,354.61,22.7
6028,348.12,16.84
6029,347.75,16.5
6030,323.36,-9.23
6031,2.54,28.81
6032,22.53,39.84
6033,3.92,29.73
6034,110.9,35.44
6035,30.94,42.74
6036,88.89,43.94
6037,320.42,-12.36
6038,86.09,44.58
6039,39.93,44.9
6040,327.46,-5.13
6041,8.1,32.17
6042,351.01,19.03
6043,53.83,46.72
6044,344.7,12.94
6045,334.7,2.53
6046,58.33,46.9
6047,17.55,37.18
6048,1.3,27.34
6049,337.83,5.74
6050,67.03,46.82
6051,353.72,21.16
6052,44.39,45.43
6053,355.81,22.85
6054,350.39,18.12
6055,330.4,-2.27
6056,8.85,32.2
6057,18.66,37.42
6058,333.04,0.39
6059,330.98,-1.81
6060,4.7,29.16
6061,359.07,25.04
6062,327.75,-5.4
6063,54.67,46.14
6064,54.67,46.14
6065,34.13,42.62
6066,353.98,20.6
6067,9.03,31.52
6068,45.63,44.93
6069,100.03,39.88
6070,348.56,15.41
6071,338.5,5.4
6072,333.3,0.01
6073,329.86,-3.59
6074,48.09,45.06
6075,8.56,30.81
6076,355.21,20.95
6077,347.03,13.63
6078,359.59,24.44
6079,109.67,35.61
6080,340.98,7.53
6081,352.33,18.05
6082,108.91,35.88
6083,334.01,0.13
6084,351.31,17.
6085,338.03,4.11
6086,90.74,42.32
6087,37.59,42.35
6088,106.9,36.71
6089,324.55,-9.63
6090,76.31,44.75
6091,63.12,45.37
6092,72.48,45.04
6093,14.78,33.22
6094,341.62,7.21
6095,35.26,41.3
6096,11.79,31.41
6097,345.99,11.37
6098,319.53,-14.57
6099,337.31,2.8
6100,342.87,8.27
6101,101.34,38.77
6102,312.69,-20.51
6103,50.77,44.21
6104,356.17,20.18
6105,348.72,13.65
6106,348.72,13.65
6107,54.82,44.55
6108,54.69,44.51
6109,324.06,-10.48
6110,52.8,44.25
6111,21.3,35.77
6112,353.69,17.69
6113,353.69,17.69
6114,328.12,-6.78
6115,336.,0.98
6116,109.27,35.33
6117,29.46,38.63
6118,357.93,20.68
6119,35.35,40.35
6120,328.87,-6.34
6121,26.53,37.36
6122,343.67,8.
6123,59.9,44.23
6124,16.87,32.91
6125,326.1,-9.08
6126,101.8,38.23
6127,84.45,42.72
6128,7.43,27.22
6129,6.74,26.74
6130,92.82,40.91
6131,337.25,1.58
6132,92.58,40.95
6133,305.41,-26.12
6134,351.95,15.06
6135,319.16,-15.53
6136,15.44,31.66
6137,7.13,26.69
6138,309.22,-23.47
6139,306.5,-25.4
6140,1.65,22.62
6141,353.1,15.8
6142,340.72,4.35
6143,345.94,9.22
6144,7.96,26.71
6145,352.17,14.66
6146,66.16,43.72
6147,0.13,21.08
6148,39.01,40.21
6149,17.12,31.85
6150,79.2,42.86
6151,323.54,-12.06
6152,37.79,39.82
6153,356.3,17.83
6154,39.98,40.21
6155,339.38,2.51
6156,75.86,42.99
6157,57.05,42.92
6158,21.01,33.25
6159,27.46,35.97
6160,338.62,1.56
6161,101.11,37.87
6162,71.24,43.01
6163,314.18,-20.06
6164,340.54,3.01
6165,351.54,12.81
6166,346.22,8.09
6167,327.24,-9.37
6168,66.91,42.7
6169,34.18,37.56
6170,91.3,40.2
6171,13.73,28.42
6172,321.7,-14.29
6173,112.31,33.28
6174,340.39,2.37
6175,6.28,23.59
6176,32.51,36.69
6177,327.81,-9.2
6178,345.1,6.38
6179,10.04,25.74
6180,105.32,35.99
6181,30.58,35.73
6182,322.52,-13.89
6183,72.55,42.19
6184,80.94,41.48
6185,80.97,41.48
6186,80.97,41.48
6187,336.71,-1.57
6188,336.08,-2.2
6189,7.57,23.68
6190,358.46,16.97
6191,110.58,33.82
6192,348.57,8.64
6193,355.34,14.23
6194,20.79,30.87
6195,20.82,30.87
6196,0.82,18.43
6197,338.93,-0.02
