year,lat
1918.579,18.1
1918.581,5.4
1918.581,10.3
1918.581,18.2
1918.584,10.5
1918.584,4.4
1918.587,10.3
1918.587,6.2
1918.590,-20.8
1918.590,10.3
1918.601,-20.0
1918.601,-22.0
1918.601,-9.5
1918.601,13.8
1918.603,-18.8
1918.603,-21.2
1918.603,13.3
1918.606,-20.1
1918.606,-21.9
1918.606,17.2
1918.606,18.9
1918.606,14.2
1918.609,-22.7
1918.609,-11.1
1918.609,-5.2
1918.609,19.1
1918.609,17.2
1918.612,-11.2
1918.612,10.1
1918.612,16.9
1918.614,10.0
1918.614,16.2
1918.625,-14.3
1918.625,13.0
1918.625,21.9
1918.625,9.8
1918.628,-13.7
1918.628,15.3
1918.628,11.5
1918.628,9.4
1918.631,-13.4
1918.631,-19.9
1918.631,16.2
1918.631,12.6
1918.634,-14.0
1918.634,-17.6
1918.634,-16.6
1918.634,9.4
1918.634,11.2
1918.642,-7.3
1918.642,-18.7
1918.642,-11.6
1918.642,-1.1
1918.642,4.6
1918.642,6.7
1918.642,16.3
1918.644,-8.6
1918.644,-19.2
1918.644,-11.0
1918.644,-0.0
1918.644,6.5
1918.644,16.6
1918.647,-19.0
1918.647,0.4
1918.647,6.3
1918.647,5.2
1918.647,10.7
1918.647,16.3
1918.650,-19.0
1918.650,1.1
1918.650,4.7
1918.650,16.3
1918.650,10.5
1918.653,5.3
1918.653,10.6
1918.653,16.9
1918.664,6.3
1918.664,-10.4
1918.664,23.3
1918.666,5.3
1918.666,-10.2
1918.669,-10.4
1918.672,-9.4
1918.672,-21.5
1918.674,-9.6
1918.674,-21.3
1918.677,-21.2
1918.680,-21.7
1918.680,-15.7
1918.683,-21.9
1918.683,-14.0
1918.683,14.1
1918.685,-20.9
1918.685,10.0
1918.685,12.7
1918.685,13.6
1918.685,11.6
1918.688,-21.0
1918.688,-26.6
1918.688,10.5
1918.688,10.6
1918.688,13.9
1918.691,-27.0
1918.691,-17.2
1918.691,9.7
1918.691,12.7
1918.691,14.4
1918.694,-14.7
1918.694,-13.1
1918.694,6.8
1918.694,14.0
1918.696,-25.9
1918.696,-12.7
1918.696,8.2
1918.696,11.7
1918.699,-16.2
1918.699,-11.3
1918.699,11.8
1918.701,-12.0
1918.701,-11.3
1918.704,-11.7
1918.707,-12.2
1918.710,-13.6
1918.710,19.3
1918.713,-17.7
1918.713,18.6
1918.713,15.7
1918.716,-8.7
1918.716,15.2
1918.716,18.0
1918.718,-8.6
1918.718,-7.7
1918.718,8.1
1918.718,15.4
1918.718,18.5
1918.721,-8.5
1918.721,-7.7
1918.721,8.1
1918.721,15.9
1918.724,-9.2
1918.724,-8.7
1918.724,15.7
1918.727,-8.1
1918.727,9.2
1918.727,16.4
1918.729,-9.0
1918.729,-6.6
1918.729,-10.2
1918.729,-7.0
1918.729,8.4
1918.729,14.7
1918.732,-7.2
1918.732,-10.9
1918.732,8.5
1918.732,8.0
1918.732,14.6
1918.764,19.9
1918.768,-1.9
1918.768,2.6
1918.768,0.1
1918.768,11.6
1918.770,-2.9
1918.770,3.0
1918.770,1.4
1918.776,10.4
1918.779,-23.4
1918.779,-7.1
1918.779,10.1
1918.781,-22.9
1918.781,16.7
1918.783,15.9
1918.787,16.7
1918.790,7.9
1918.790,16.6
1918.792,7.2
1918.792,12.0
1918.792,19.0
1918.792,15.8
1918.795,6.3
1918.795,10.7
1918.795,17.4
1918.806,-14.4
1918.806,17.4
1918.806,9.6
1918.808,17.4
1918.808,10.7
1918.811,-17.1
1918.811,19.1
1918.811,10.9
1918.814,-17.1
1918.814,5.5
1918.814,4.1
1918.817,-17.3
1918.817,-16.6
1918.817,23.4
1918.817,5.9
1918.817,4.2
1918.820,-17.6
1918.820,-17.2
1918.820,-12.3
1918.820,22.3
1918.822,-18.4
1918.822,-14.1
1918.822,-14.8
1918.822,21.5
1918.825,-17.8
1918.825,-12.7
1918.825,22.5
1918.828,-17.0
1918.828,-12.5
1918.828,0.6
1918.828,7.9
1918.828,23.1
1918.831,-17.7
1918.831,-13.2
1918.831,1.0
1918.831,8.6
1918.831,22.8
1918.831,11.3
1918.833,-18.1
1918.833,1.7
1918.833,9.3
1918.833,22.7
1918.836,-12.6
1918.836,0.7
1918.836,8.2
1918.836,23.4
1918.839,-10.4
1918.839,1.2
1918.839,8.8
1918.841,1.8
1918.841,8.8
1918.844,0.3
1918.847,-17.5
1918.847,1.9
1918.852,8.9
1918.888,-7.3
1918.899,-16.5
1918.899,-8.7
1918.899,9.3
1918.910,-9.3
1918.910,-21.4
1918.910,-18.4
1918.910,-16.0
1918.913,-19.9
1918.913,-15.6
1918.921,-12.9
1918.921,11.4
1918.924,-12.9
1918.924,12.7
1918.940,-10.3
1918.940,-5.6
1918.943,-10.2
1918.943,-5.4
1918.943,14.6
1918.946,-10.2
1918.946,-5.6
1918.948,-10.1
1918.948,-5.9
1918.951,-10.3
1918.951,-6.5
1918.954,-10.6
1918.954,-6.9
1918.954,-10.1
1918.965,-20.5
1918.965,-7.8
1918.965,-9.8
1918.976,-7.6
1918.976,-20.3
1918.976,-6.7
1918.976,-15.7
1918.976,11.4
1918.978,-6.5
1918.978,-19.9
1918.978,-20.4
1918.978,-20.0
1918.978,-15.9
1918.981,-20.1
1918.981,-20.1
1918.981,-6.8
1918.981,-16.3
1918.981,-16.6
1918.984,-20.2
1918.984,-8.2
1918.984,-16.1
1918.986,-16.9
1918.986,-14.8
1918.986,-18.0
1918.986,-12.4
1918.989,-18.9
1918.989,-15.9
1918.989,-11.4
1918.989,11.2
1918.992,-11.1
1919.011,-9.8
1919.014,-8.6
1919.014,10.9
1919.017,-7.5
1919.024,-8.9
1919.027,-17.6
1919.027,10.7
1919.030,-18.4
1919.030,-8.7
1919.030,15.8
1919.030,10.9
1919.033,-9.5
1919.033,16.1
1919.033,11.1
1919.036,-9.0
1919.036,10.9
1919.036,16.8
1919.047,-6.8
1919.047,12.2
1919.060,-13.5
1919.063,-14.0
1919.066,-13.9
1919.069,-13.7
1919.069,-6.1
1919.071,-5.2
1919.071,-12.7
1919.074,-11.8
1919.074,-12.4
1919.074,-5.3
1919.093,-6.5
1919.118,9.4
1919.118,8.9
1919.118,12.6
1919.120,9.8
1919.120,9.2
1919.120,10.2
1919.123,9.4
1919.123,9.9
1919.134,-5.3
1919.134,8.8
1919.136,-10.1
1919.136,-4.8
1919.136,8.9
1919.154,7.1
1919.154,12.0
1919.170,-17.8
1919.170,6.0
1919.173,7.0
1919.178,10.2
1919.181,6.5
1919.181,7.7
1919.183,7.8
1919.186,9.9
1919.233,-17.9
1919.233,-15.6
1919.233,-0.8
1919.236,-18.6
1919.236,-16.2
1919.236,-20.3
1919.236,-1.0
1919.247,-18.9
1919.247,-20.1
1919.247,6.7
1919.249,-19.6
1919.249,-20.3
1919.249,6.4
1919.249,5.9
1919.252,-13.6
1919.252,6.7
1919.269,14.1
1919.271,13.9
1919.274,15.2
1919.277,14.2
1919.279,2.6
1919.285,-0.5
1919.288,1.9
1919.304,-14.7
1919.304,-18.9
1919.321,-18.1
1919.321,-12.2
1919.321,5.7
1919.323,-11.9
1919.323,-21.2
1919.323,5.1
1919.326,-11.2
1919.326,6.1
1919.329,-11.2
1919.329,-17.8
1919.329,-20.9
1919.329,6.7
1919.332,-11.0
1919.332,7.2
1919.334,-10.6
1919.334,-19.7
1919.334,-7.2
1919.334,7.1
1919.337,-18.2
1919.337,-5.7
1919.337,6.5
1919.340,-17.6
1919.340,-5.0
1919.340,13.7
1919.340,6.7
1919.343,-17.6
1919.343,-5.9
1919.343,13.1
1919.345,-5.9
1919.345,-17.7
1919.345,6.4
1919.345,2.6
1919.345,12.5
1919.345,12.3
1919.348,-5.6
1919.348,-15.6
1919.348,-8.5
1919.348,4.1
1919.348,9.3
1919.348,14.2
1919.348,7.2
1919.351,-4.8
1919.351,-17.8
1919.351,-11.1
1919.351,3.2
1919.351,8.5
1919.351,7.3
1919.354,-16.9
1919.354,-10.1
1919.354,8.6
1919.356,-14.2
1919.356,10.1
1919.362,-6.6
1919.367,-16.6
1919.367,13.9
1919.370,-6.5
1919.370,14.4
1919.373,-8.2
1919.373,12.6
1919.376,-8.0
1919.376,13.6
1919.378,-8.7
1919.378,-4.7
1919.378,14.3
1919.381,-8.7
1919.381,-5.4
1919.381,-17.1
1919.384,-7.8
1919.384,-4.9
1919.384,-19.5
1919.384,-13.6
1919.384,14.7
1919.386,-5.4
1919.386,-19.8
1919.386,-14.0
1919.386,16.0
1919.389,-5.5
1919.389,-2.8
1919.389,-1.8
1919.389,-6.2
1919.389,-18.3
1919.389,-20.0
1919.389,-13.6
1919.392,-19.2
1919.392,-13.1
1919.395,-17.8
1919.395,9.4
1919.417,-5.5
1919.417,-8.1
1919.417,6.9
1919.417,16.0
1919.417,22.9
1919.417,12.5
1919.417,15.0
1919.419,-6.3
1919.419,-7.0
1919.419,7.4
1919.419,16.2
1919.419,23.6
1919.419,12.4
1919.428,-7.8
1919.428,-8.3
1919.430,18.9
1919.439,-16.0
1919.439,14.4
1919.439,10.9
1919.441,10.0
1919.447,-16.8
1919.447,-6.8
1919.447,-3.7
1919.447,13.3
1919.447,12.3
1919.449,-18.1
1919.449,-17.9
1919.449,-7.7
1919.449,-4.7
1919.449,12.8
1919.452,-18.0
1919.452,-15.9
1919.452,13.0
1919.455,-18.1
1919.455,-17.1
1919.455,7.7
1919.455,13.5
1919.458,-19.3
1919.458,-16.7
1919.458,10.0
1919.460,-16.8
1919.460,7.6
1919.460,14.2
1919.463,12.8
1919.466,5.4
1919.469,-16.7
1919.469,-16.3
1919.469,-7.5
1919.469,10.3
1919.469,7.7
1919.471,-16.5
1919.471,-8.0
1919.471,13.5
1919.471,6.7
1919.474,-16.5
1919.474,-8.3
1919.474,-12.1
1919.474,-8.0
1919.474,12.9
1919.474,6.7
1919.477,-15.1
1919.477,-7.0
1919.477,-12.1
1919.477,-9.1
1919.477,3.1
1919.477,13.2
1919.480,-7.0
1919.480,-12.1
1919.480,-8.3
1919.480,3.9
1919.480,12.6
1919.480,7.6
1919.482,-7.1
1919.482,-12.5
1919.482,-8.4
1919.482,-7.1
1919.482,4.0
1919.482,12.7
1919.482,6.6
1919.485,-3.6
1919.485,3.4
1919.488,3.4
1919.491,-8.0
1919.491,4.1
1919.493,4.7
1919.502,-4.9
1919.507,7.8
1919.507,8.8
1919.510,7.5
1919.510,5.3
1919.510,6.1
1919.510,7.5
1919.526,-5.2
1919.526,-13.8
1919.529,-6.4
1919.529,-12.9
1919.529,7.3
1919.532,-7.7
1919.532,-16.0
1919.532,7.8
1919.532,8.9
1919.542,-12.2
1919.542,7.7
1919.545,-12.0
1919.545,-8.6
1919.545,7.7
1919.548,-7.1
1919.548,-13.0
1919.548,-9.3
1919.548,7.5
1919.551,-12.3
1919.551,-8.6
1919.551,-11.9
1919.551,7.9
1919.554,-12.3
1919.554,7.9
1919.554,-8.6
1919.554,-11.3
1919.554,-12.2
1919.556,-12.6
1919.556,7.3
1919.556,-17.2
1919.556,-9.0
1919.556,-12.0
1919.556,-12.5
1919.556,12.9
1919.559,-12.2
1919.559,-17.6
1919.559,-9.1
1919.559,-11.8
1919.559,-12.5
1919.562,-8.7
1919.562,-11.8
1919.562,-11.9
1919.562,12.5
1919.564,-8.7
1919.564,-11.8
1919.564,-12.0
1919.564,-18.0
1919.564,12.5
1919.567,-8.5
1919.567,-11.3
1919.567,-11.1
1919.567,-18.0
1919.570,-11.1
1919.573,-10.9
1919.575,-10.7
1919.575,6.4
1919.578,-5.8
1919.581,-15.7
1919.584,-16.6
1919.586,-6.5
1919.586,-16.1
1919.589,-5.7
1919.589,-6.9
1919.592,-7.6
1919.600,-7.0
1919.603,-5.8
1919.603,-9.5
1919.603,-7.1
1919.603,-6.9
1919.605,-6.0
1919.605,-8.5
1919.605,-7.0
1919.605,-6.6
1919.608,-6.1
1919.608,-7.9
1919.608,-6.9
1919.611,-5.8
1919.611,-7.8
1919.611,-6.5
1919.614,-8.1
1919.614,-6.5
1919.614,-13.3
1919.616,-6.8
1919.616,-13.5
1919.627,-14.3
1919.627,-2.6
1919.627,3.6
1919.627,5.8
1919.627,-9.5
1919.630,-13.7
1919.630,-1.5
1919.630,-10.2
1919.630,-11.4
1919.630,10.3
1919.633,-1.9
1919.633,4.2
1919.633,-8.5
1919.636,11.2
1919.636,10.0
1919.636,-8.7
1919.638,-7.9
1919.638,7.8
1919.638,-14.9
1919.641,-8.2
1919.641,-15.3
1919.641,-6.7
1919.644,-8.6
1919.644,-15.5
1919.644,-6.2
1919.646,-14.5
1919.646,-5.7
1919.648,-15.2
1919.652,-16.0
1919.655,-14.8
1919.658,-5.8
1919.658,-7.3
1919.660,-15.3
1919.663,-15.0
1919.663,-7.2
1919.663,16.8
1919.666,-14.3
1919.666,-7.7
1919.668,-14.9
1919.668,-7.3
1919.671,-14.0
1919.671,-6.6
1919.671,11.6
1919.674,-14.5
1919.674,12.1
1919.677,-13.3
1919.677,12.7
1919.679,12.8
1919.687,-15.6
1919.690,-16.0
1919.690,-1.4
1919.690,2.2
1919.693,-17.2
1919.693,0.6
1919.696,-16.6
1919.696,-1.5
1919.696,1.9
1919.699,-15.3
1919.699,-18.1
1919.699,-1.4
1919.699,2.0
1919.701,-14.0
1919.701,-17.5
1919.701,-1.3
1919.701,2.2
1919.704,-13.3
1919.704,1.3
1919.715,-14.0
1919.718,-13.2
1919.718,-4.7
1919.764,3.3
1919.775,-15.1
1919.775,2.1
1919.775,-5.7
1919.775,10.4
1919.775,9.1
1919.778,2.6
1919.778,-13.9
1919.778,-4.8
1919.778,11.0
1919.778,10.1
1919.781,2.5
1919.781,-13.8
1919.781,-4.7
1919.781,10.9
1919.783,-14.4
1919.783,2.0
1919.783,11.3
1919.786,-14.4
1919.786,11.3
1919.786,-16.9
1919.789,12.0
1919.797,-16.0
1919.816,-9.5
1919.816,-14.4
1919.819,-9.5
1919.819,-13.1
1919.821,-10.1
1919.821,-13.5
1919.821,-19.9
1919.821,13.0
1919.821,12.1
1919.824,-11.2
1919.824,-13.6
1919.824,14.1
1919.824,13.0
1919.824,11.6
1919.827,-14.1
1919.827,12.4
1919.830,11.7
1919.833,-23.5
1919.833,13.0
1919.835,-13.5
1919.835,-20.5
1919.835,-24.9
1919.835,-15.1
1919.835,13.1
1919.838,-21.1
1919.838,-20.3
1919.838,-15.3
1919.838,3.6
1919.838,12.6
1919.841,-14.1
1919.841,4.4
1919.841,11.5
1919.843,-14.4
1919.843,4.4
1919.843,14.3
1919.846,-14.7
1919.846,4.6
1919.849,-15.2
1919.849,4.3
1919.852,4.8
1919.852,11.1
1919.852,4.8
1919.854,4.5
1919.854,5.2
1919.854,5.3
1919.854,12.0
1919.857,5.5
1919.857,5.5
1919.857,5.4
1919.857,11.5
1919.895,11.7
1919.909,-13.6
1919.909,15.6
1919.909,13.7
1919.912,-14.0
1919.912,15.6
1919.912,16.1
1919.912,13.3
1919.914,-13.8
1919.914,-15.5
1919.914,4.4
1919.917,-14.9
1919.917,-17.5
1919.917,3.1
1919.917,12.5
1919.934,-16.5
1919.934,-12.2
1919.934,-4.5
1919.937,-12.0
1919.937,6.7
1919.948,4.2
1919.948,10.9
1919.958,5.3
1919.958,16.9
1919.972,4.2
1919.975,-12.6
1919.988,-16.8
1920.026,-13.9
1920.026,-13.7
1920.026,11.0
1920.026,13.8
1920.030,-13.8
1920.030,11.8
1920.030,14.1
1920.032,-13.9
1920.032,3.3
1920.032,11.2
1920.032,14.1
1920.035,-14.0
1920.035,3.9
1920.035,10.9
1920.035,13.3
1920.038,-14.4
1920.038,2.0
1920.038,10.3
1920.041,-15.1
1920.041,2.4
1920.041,10.9
1920.062,-17.1
1920.062,-9.3
1920.065,-18.3
1920.065,-6.7
1920.065,-3.5
1920.067,-7.1
1920.071,-5.5
1920.073,-2.2
1920.095,-16.2
1920.112,5.5
1920.112,6.9
1920.112,6.6
1920.115,-20.2
1920.115,4.3
1920.117,-21.6
1920.120,-20.0
1920.120,-7.5
1920.120,20.3
1920.120,5.1
1920.120,4.6
1920.123,-16.5
1920.123,-7.1
1920.123,20.2
1920.123,4.9
1920.123,4.2
1920.188,-15.4
1920.210,-13.0
1920.210,-12.3
1920.210,-6.8
1920.210,-6.1
1920.213,-12.5
1920.213,-11.9
1920.213,-7.1
1920.241,8.8
1920.323,10.0
1920.323,13.5
1920.345,-6.0
1920.345,-10.0
1920.345,-4.5
1920.347,-4.9
1920.347,-7.0
1920.350,-4.2
1920.350,-5.3
1920.353,-4.2
1920.353,-6.5
1920.353,-5.2
1920.356,-2.8
1920.356,-5.9
1920.356,-6.5
1920.358,-6.8
1920.358,-5.0
1920.391,6.0
1920.391,22.3
1920.394,5.9
1920.397,7.3
1920.400,3.9
1920.400,7.2
1920.402,11.3
1920.402,7.2
1920.405,-11.6
1920.405,13.2
1920.405,7.3
1920.408,14.5
1920.408,6.8
1920.415,15.9
1920.419,-4.5
1920.419,10.8
1920.419,14.9
1920.419,15.9
1920.421,14.8
1920.421,10.5
1920.421,14.6
1920.432,14.8
1920.432,13.2
1920.446,15.2
1920.449,17.5
1920.449,14.7
1920.465,-9.6
1920.465,-8.5
1920.468,-9.2
1920.468,-7.6
1920.468,8.5
1920.471,-8.7
1920.471,-7.1
1920.473,-8.8
1920.473,-7.4
1920.476,-8.5
1920.476,-7.6
1920.476,13.2
1920.476,14.4
1920.479,-7.4
1920.479,-19.5
1920.479,14.1
1920.482,-9.1
1920.482,16.7
1920.484,-19.9
1920.484,14.3
1920.495,-14.3
1920.495,13.6
1920.498,-14.9
1920.498,13.5
1920.501,-13.6
1920.501,13.5
1920.503,-14.8
1920.503,15.2
1920.506,-13.8
1920.506,15.0
1920.509,-13.7
1920.509,15.9
1920.512,-13.9
1920.512,-5.7
1920.512,16.1
1920.525,-4.1
1920.542,-13.5
1920.545,-13.6
1920.547,-13.1
1920.550,12.2
1920.553,11.8
1920.561,13.1
1920.561,8.3
1920.561,12.2
1920.564,13.2
1920.564,12.3
1920.566,-13.7
1920.566,13.1
1920.566,12.2
1920.569,-14.0
1920.569,13.1
1920.569,8.6
1920.572,-13.6
1920.572,-6.3
1920.572,13.3
1920.575,-13.6
1920.575,13.2
1920.585,-12.5
1920.585,12.3
1920.588,-12.9
1920.594,13.1
1920.610,12.4
1920.613,12.1
1920.616,-21.0
1920.616,12.2
1920.618,-21.5
1920.618,-11.4
1920.618,12.2
1920.621,-21.2
1920.621,11.6
1920.621,12.4
1920.624,-21.3
1920.624,11.6
1920.627,-21.5
1920.627,11.8
1920.629,-21.4
1920.629,11.7
1920.662,-14.3
1920.665,-14.2
1920.676,-12.6
1920.692,-12.1
1920.695,-11.8
1920.698,-11.9
1920.701,-9.8
1920.703,-10.6
1920.703,-10.4
1920.736,-9.7
1920.736,-11.0
1920.736,-15.0
1920.736,-13.7
1920.736,-7.1
1920.736,13.6
1920.739,-9.7
1920.739,-10.1
1920.739,-15.0
1920.739,-13.4
1920.739,15.2
1920.739,14.5
1920.742,-9.5
1920.742,-10.6
1920.742,-14.8
1920.742,-13.7
1920.742,14.7
1920.744,-9.3
1920.744,-10.6
1920.744,-13.7
1920.744,15.1
1920.747,-10.8
1920.747,-13.8
1920.747,14.5
1920.750,-11.0
1920.750,-13.4
1920.750,13.7
1920.753,-13.2
1920.753,13.3
1920.755,8.1
1920.766,7.8
1920.777,-15.9
1920.777,9.3
1920.777,7.9
1920.777,12.8
1920.780,-16.2
1920.780,9.1
1920.783,-16.2
1920.783,9.5
1920.785,-15.7
1920.785,-8.3
1920.785,10.1
1920.788,-16.4
1920.788,-7.7
1920.807,-13.0
1920.807,-10.6
1920.807,18.3
1920.807,20.3
1920.810,-13.0
1920.810,-11.2
1920.810,20.5
1920.813,-14.0
1920.813,-12.7
1920.813,17.8
1920.815,-14.6
1920.815,-13.9
1920.818,-14.5
1920.818,-13.7
1920.818,-13.5
1920.818,17.2
1920.837,-11.4
1920.837,9.8
1920.837,10.1
1920.840,-10.9
1920.840,10.2
1920.856,-12.7
1920.878,18.2
1920.881,18.2
1920.884,18.6
1920.887,17.0
1920.889,18.7
1920.892,18.8
1920.903,-12.5
1920.909,-11.0
1920.909,-11.5
1920.909,-14.5
1920.909,-9.1
1920.922,-9.8
1920.928,-8.8
1920.950,-11.0
1920.971,14.8
1920.971,15.1
1920.974,-7.0
1920.974,8.0
1920.974,14.1
1920.985,-12.9
1920.985,8.5
1920.988,-12.9
1920.988,17.7
1920.988,8.9
1920.991,-12.1
1920.991,8.7
1920.993,16.7
1920.993,18.3
1920.993,9.0
1921.002,-17.1
1921.007,-7.2
1921.010,-6.8
1921.013,-6.1
1921.015,-5.6
1921.018,-6.7
1921.021,-5.4
1921.032,-14.0
1921.032,-9.5
1921.032,6.7
1921.034,3.1
1921.034,6.5
1921.089,-15.6
1921.089,7.6
1921.097,-17.8
1921.097,-15.2
1921.100,-15.1
1921.100,-11.6
1921.100,-8.6
1921.102,-15.4
1921.102,-9.1
1921.105,-15.4
1921.105,-8.5
1921.105,-17.8
1921.108,-8.9
1921.111,-9.0
1921.111,-9.4
1921.114,-9.4
1921.114,-9.7
1921.117,-9.9
1921.163,12.6
1921.166,11.9
1921.202,-7.7
1921.202,-11.7
1921.202,4.6
1921.204,-7.7
1921.204,-12.0
1921.207,-12.0
1921.210,-11.6
1921.212,-11.6
1921.226,9.1
1921.226,8.6
1921.228,8.8
1921.228,9.3
1921.232,-10.2
1921.232,-7.6
1921.232,9.3
1921.234,-8.2
1921.234,-10.2
1921.234,9.2
1921.237,-8.3
1921.237,-9.7
1921.243,-5.1
1921.245,-7.8
1921.248,-8.1
1921.251,-8.2
1921.265,17.1
1921.286,9.9
1921.289,9.6
1921.289,9.9
1921.292,-15.8
1921.292,9.6
1921.292,8.8
1921.295,9.5
1921.295,-16.0
1921.303,-16.2
1921.303,9.0
1921.306,-16.3
1921.306,9.2
1921.308,-16.2
1921.308,-15.5
1921.308,8.9
1921.311,9.0
1921.314,-16.1
1921.314,8.7
1921.317,9.3
1921.358,-0.1
1921.360,0.0
1921.363,0.5
1921.369,-0.3
1921.369,1.7
1921.426,0.9
1921.429,0.7
1921.429,13.3
1921.432,12.1
1921.432,0.5
1921.432,13.9
1921.434,0.6
1921.434,8.0
1921.437,0.5
1921.437,7.0
1921.440,0.4
1921.440,7.1
1921.443,15.9
1921.443,6.7
1921.443,0.6
1921.465,10.5
1921.467,10.2
1921.470,11.0
1921.473,11.6
1921.475,11.4
1921.478,11.2
1921.481,11.6
1921.481,12.8
1921.484,-7.7
1921.484,13.4
1921.486,-8.1
1921.486,13.5
1921.486,13.5
1921.489,-7.5
1921.489,15.1
1921.489,13.3
1921.492,-7.3
1921.492,14.1
1921.492,12.8
1921.495,-7.0
1921.495,-9.5
1921.495,12.9
1921.495,14.4
1921.497,-6.9
1921.497,13.0
1921.497,14.6
1921.500,-6.4
1921.500,4.0
1921.500,9.9
1921.500,13.4
1921.500,14.3
1921.503,-7.2
1921.503,3.5
1921.503,7.2
1921.503,12.9
1921.503,13.7
1921.506,1.8
1921.506,4.6
1921.506,12.7
1921.508,2.6
1921.508,12.9
1921.508,10.7
1921.511,2.9
1921.511,13.0
1921.514,2.1
1921.514,12.5
1921.516,3.6
1921.516,11.6
1921.516,2.0
1921.519,2.6
1921.519,3.1
1921.519,13.0
1921.522,12.1
1921.522,-14.4
1921.522,2.9
1921.522,2.7
1921.525,-14.0
1921.525,-10.5
1921.525,2.8
1921.527,2.6
1921.530,-4.7
1921.533,-6.4
1921.536,-4.4
1921.536,-6.2
1921.563,13.6
1921.566,-10.2
1921.566,13.2
1921.569,-9.9
1921.571,-9.8
1921.571,13.5
1921.574,-9.1
1921.577,-8.6
1921.579,-7.8
1921.582,-8.7
1921.585,-9.5
1921.626,-4.5
1921.637,-5.0
1921.637,11.1
1921.659,10.8
1921.659,9.6
1921.659,13.1
1921.662,10.0
1921.697,-10.2
1921.703,1.1
1921.705,2.7
1921.711,-5.1
1921.711,-5.7
1921.711,9.9
1921.713,-13.3
1921.713,-5.2
1921.713,-6.0
1921.713,9.8
1921.716,-5.8
1921.716,-6.0
1921.716,9.5
1921.719,-5.1
1921.719,9.9
1921.722,-4.8
1921.722,9.9
1921.725,9.9
1921.730,9.5
1921.733,8.3
1921.735,8.2
1921.793,7.2
1921.796,7.1
1921.798,7.2
1921.801,7.3
1921.815,3.5
1921.815,8.2
1921.820,3.9
1921.820,3.0
1921.823,4.4
1921.823,3.6
1921.826,4.1
1921.826,3.3
1921.831,-12.9
1921.834,-13.0
1921.880,8.2
1921.883,8.1
1921.883,4.6
1921.885,7.1
1921.885,-5.4
1921.885,4.7
1921.889,8.2
1921.889,-5.7
1921.889,4.2
1921.891,-5.9
1921.891,4.2
1921.943,7.8
1921.943,9.0
1921.946,7.4
1921.949,8.1
1921.951,8.4
1921.954,8.5
1922.012,7.4
1922.012,-7.2
1922.039,-5.3
1922.042,-5.5
1922.121,-9.2
1922.127,-12.7
1922.157,6.8
1922.157,14.6
1922.157,7.9
1922.157,-6.8
1922.160,7.6
1922.160,12.0
1922.160,7.3
1922.162,11.4
1922.162,10.9
1922.162,7.8
1922.165,11.1
1922.165,8.5
1922.165,12.2
1922.168,10.4
1922.168,10.1
1922.168,8.2
1922.168,11.6
1922.171,11.0
1922.171,10.6
1922.171,9.2
1922.171,10.9
1922.173,6.8
1922.173,9.1
1922.173,12.2
1922.173,9.4
1922.173,10.3
1922.176,9.3
1922.176,13.0
1922.179,-5.6
1922.179,12.1
1922.181,-5.4
1922.181,12.4
1922.184,-6.1
1922.184,5.7
1922.184,13.7
1922.250,10.7
1922.316,5.9
1922.319,5.2
1922.330,9.1
1922.330,5.9
1922.332,8.2
1922.338,8.8
1922.338,8.4
1922.398,8.2
1922.401,8.2
1922.516,-9.6
1922.554,-5.3
1922.557,-6.1
1922.557,-5.6
1922.560,-5.0
1922.560,-5.6
1922.562,-5.3
1922.647,-12.1
1922.650,-11.8
1922.710,-13.0
1922.716,-11.2
1922.721,-11.1
1922.860,-4.9
1922.863,-5.0
1922.866,-5.7
1922.869,-5.3
1923.000,7.7
1923.307,-5.7
1923.310,-5.7
1923.469,0.0
1923.471,-2.5
1923.474,-2.2
1923.480,8.9
1923.482,9.2
1923.485,8.6
1923.490,8.6
1923.493,8.5
1923.679,-25.8
1923.709,9.9
1923.739,-16.6
1923.742,-16.2
1923.745,-16.0
1923.748,-16.8
1923.750,-16.9
1923.753,-15.9
1923.775,4.3
1923.786,4.2
1923.789,4.3
1923.811,-5.0
1923.811,-17.1
1923.813,-5.9
1923.813,-15.9
1923.816,-6.7
1923.816,-16.0
1923.819,-16.3
1923.846,30.3
1923.849,30.2
1923.862,30.1
1923.865,30.2
1924.153,27.5
1924.156,27.7
1924.158,27.2
1924.292,-28.2
1924.292,21.3
1924.295,-28.0
1924.295,21.8
1924.298,-28.4
1924.298,22.1
1924.301,-27.8
1924.301,22.6
1924.304,-27.4
1924.350,31.7
1924.353,31.2
1924.355,31.1
1924.355,-21.0
1924.367,-20.1
1924.367,-29.1
1924.369,-20.1
1924.369,-28.7
1924.372,-20.9
1924.372,-29.0
1924.375,-21.0
1924.378,-20.9
1924.380,-22.0
1924.383,-21.6
1924.383,37.0
1924.386,-22.3
1924.386,35.9
1924.389,-21.0
1924.389,37.3
1924.391,-21.6
1924.394,-21.2
1924.397,-20.4
1924.402,19.3
1924.405,19.0
1924.416,31.2
1924.419,31.2
1924.421,31.6
1924.424,32.0
1924.430,32.1
1924.443,22.4
1924.446,22.1
1924.449,-24.9
1924.449,22.4
1924.451,22.4
1924.454,-24.0
1924.457,-25.6
1924.460,-24.0
1924.465,37.2
1924.468,37.4
1924.468,37.5
1924.471,37.4
1924.473,36.8
1924.476,36.9
